name,position,team,fumbles,ints,pass_td,pass_yds,rec_tds,rec_yds,carries,rush_td,rush_yds,pts_std,pts_half,pts_ppr
Trey Quinn,WR,WAS,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,-0.2,1.3,2.8
Marquez Valdes-Scantling,WR,GNB,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.8,2.3,2.8
Marcedes Lewis,TE,GNB,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.7,2.7,3.7
Jeremy Sprinkle,TE,WAS,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.7,2.7,3.7
Robby Anderson,WR,NYJ,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.6,2.1,2.6
Trey Burton,TE,CHI,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.6,3.1,4.6
J.P. Holtz,TE,CHI,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.6,2.1,2.6
C.J. Uzomah,TE,CIN,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.6,2.6,3.6
Tyler Eifert,TE,CIN,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.4,2.4,3.4
Paul Richardson,WR,WAS,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.4,2.4,3.4
Travis Benjamin,WR,LAC,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.3,1.8,2.3
Golden Tate,WR,NYG,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.3,2.8,4.3
Russell Gage,WR,ATL,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.2,1.7,2.2
Dawson Knox,TE,BUF,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.2,2.2,3.2
Hunter Renfrow,WR,OAK,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.2,1.7,2.2
Josh Reynolds,WR,LAR,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.2,1.7,2.2
Tajae Sharpe,WR,TEN,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.2,1.7,2.2
Cameron Brate,TE,TAM,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.1,1.6,2.1
Keelan Doss,WR,OAK,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.1,2.1,3.1
Dallas Goedert,TE,PHI,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.1,1.6,2.1
Dante Pettis,WR,SFO,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.1,1.6,2.1
Bobo Wilson,WR,TAM,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.1,1.6,2.1
Mo Alie-Cox,TE,IND,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.5,2.0
Andrew Beck,ERROR CHECK ME,DEN,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.5,2.0
Jamison Crowder,WR,NYJ,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,2.0,3.0
O.J. Howard,TE,TAM,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.5,2.0
David Moore,WR,SEA,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,7.0,7.5,8.0
Delanie Walker,TE,TEN,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.5,2.0
Luke Willson,TE,SEA,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.5,2.0
Jake Kumerow,WR,GNB,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,1.4,1.9
Emmanuel Sanders,WR,DEN,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,1.4,1.9
Danny Vitale,RB,GNB,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,1.4,1.9
Eric Ebron,TE,IND,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.3,1.8
Lee Smith,TE,BUF,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,6.8,7.3,7.8
Derek Watt,RB,LAC,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.8,1.3,1.8
Deon Cain,WR,IND,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.7,1.2,1.7
Alex Erickson,WR,CIN,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.7,1.2,1.7
Maxx Williams,TE,ARI,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.7,1.2,1.7
Noah Fant,TE,DEN,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
D'Ernest Johnson,RB,CLE,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Jakobi Meyers,WR,NWE,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Stanley Morgan,WR,CIN,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Jarius Wright,WR,CAR,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6,1.1,1.6
Virgil Green,TE,LAC,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,1.5
Justin Hardy,WR,ATL,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,1.5
Jakob Johnson,RB,NWE,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,1.5
Marqise Lee,WR,JAX,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,1.0,1.5
Alex Armah,RB,CAR,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.4,0.9,1.4
Kelvin Harmon,WR,WAS,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.4,0.9,1.4
Kyle Rudolph,TE,MIN,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.4,0.9,1.4
Geoff Swaim,TE,JAX,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.4,0.9,1.4
Rhett Ellison,TE,NYG,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.8,1.3
Deebo Samuel,WR,SFO,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.8,1.3
Ryan Griffin,TE,NYJ,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.7,1.2
Demetrius Harris,TE,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
C.J. Ham,RB,MIN,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.1,0.4,0.9
Ross Dwelley,TE,SFO,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-0.3,0.7,1.7
Justin Simmons,ERROR CHECK ME,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Kelce,TE,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deonte Harris,RB,NOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeAndre Carter,WR,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0
Corey Clement,RB,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0
